fecha_inicio_semana,y_current,y_true_level,y_true_delta,y_true_cls_id,y_pred_cls_id,y_true_cls_label,y_pred_cls_label,selected_feature_count_cls,selected_features_clf,train_class_ids,train_class_labels,proba_baja,proba_se_mantiene,proba_sube
2025-11-10,0.0692562741764684,0.218016998769719,0.1487607245932506,1,1,se_mantiene,se_mantiene,30,"v5_corrupcion_neto,v5_morena_neto,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_obras_neto_lag5,v5_prevencion_neto,v5_delitos_neto_lag1,v5_obras_neto_lag2,sentimiento_medios,v5_americo_neto,v5_basura_neto,v5_vialidad_neto,v5_delitos_neto_lag6,y_t_aceptacion_digital_lag6,v5_americo_neto_lag1,v5_basura_neto_lag6,v5_morena_neto_lag4,v5_prevencion_neto_lag2,v5_americo_neto_lag2,v5_prevencion_neto_lag5,v5_delitos_neto,v5_delitos_neto_lag5,v5_basura_neto_lag5,v5_basura_neto_lag4,v5_vialidad_neto_lag6,sentimiento_medios_lag6,v5_corrupcion_neto_lag3,v5_basura_neto_lag3,v5_vialidad_neto_lag4,v5_alumbrado_neto_lag2",1,se_mantiene,0.0,1.0,0.0
2025-11-17,0.218016998769719,0.12751595957534,-0.09050103919437899,1,1,se_mantiene,se_mantiene,30,"v5_corrupcion_neto,v5_morena_neto,v5_obras_neto_lag3,sentimiento_medios_lag1,v5_delitos_neto_lag1,v5_obras_neto_lag5,v5_americo_neto,v5_prevencion_neto,sentimiento_medios,v5_vialidad_neto,v5_basura_neto,v5_obras_neto_lag2,y_t_aceptacion_digital_lag6,v5_americo_neto_lag1,v5_delitos_neto_lag6,v5_prevencion_neto_lag2,v5_basura_neto_lag6,v5_morena_neto_lag4,v5_delitos_neto_lag5,v5_delitos_neto,v5_basura_neto_lag5,sentimiento_medios_lag6,v5_obras_neto,v5_basura_neto_lag4,v5_prevencion_neto_lag5,v5_basura_neto_lag3,v5_vialidad_neto_lag4,v5_corrupcion_neto_lag6,v5_delitos_neto_lag4,v5_americo_neto_lag2",1,se_mantiene,0.0,1.0,0.0
2025-11-24,0.12751595957534,0.279605962079427,0.152090002504087,1,1,se_mantiene,se_mantiene,30,"v5_corrupcion_neto,v5_morena_neto,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_obras_neto_lag5,v5_delitos_neto_lag1,v5_prevencion_neto,sentimiento_medios,v5_americo_neto,v5_vialidad_neto,v5_basura_neto,v5_americo_neto_lag1,v5_obras_neto_lag2,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_prevencion_neto_lag2,v5_basura_neto_lag6,v5_delitos_neto_lag5,v5_delitos_neto,v5_morena_neto_lag4,v5_basura_neto_lag5,v5_basura_neto_lag4,v5_vialidad_neto_lag4,v5_vialidad_neto_lag6,v5_prevencion_neto_lag5,v5_americo_neto_lag2,v5_obras_neto,v5_delitos_neto_lag4,sentimiento_medios_lag6,v5_corrupcion_neto_lag6",1,se_mantiene,0.0,1.0,0.0
2025-12-01,0.279605962079427,0.0821158156091689,-0.1974901464702581,1,1,se_mantiene,se_mantiene,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,v5_obras_neto_lag3,v5_delitos_neto_lag1,v5_obras_neto_lag2,v5_obras_neto_lag5,v5_prevencion_neto,v5_americo_neto,y_t_aceptacion_digital_lag6,sentimiento_medios,v5_vialidad_neto,v5_delitos_neto_lag6,v5_basura_neto,v5_prevencion_neto_lag2,v5_basura_neto_lag6,v5_obras_neto,v5_americo_neto_lag2,v5_americo_neto_lag1,v5_morena_neto_lag4,v5_prevencion_neto_lag5,v5_basura_neto_lag5,sentimiento_medios_lag6,v5_delitos_neto_lag5,v5_delitos_neto,v5_morena_neto_lag1,v5_delitos_neto_lag4,v5_basura_neto_lag3,v5_vialidad_neto_lag6,v5_americo_neto_lag4",1,se_mantiene,0.0,1.0,0.0
2025-12-08,0.0821158156091689,0.303813076524669,0.22169726091550007,1,1,se_mantiene,se_mantiene,30,"v5_morena_neto,v5_corrupcion_neto,v5_obras_neto_lag3,sentimiento_medios_lag1,v5_delitos_neto_lag1,v5_obras_neto_lag5,v5_prevencion_neto,sentimiento_medios,y_t_aceptacion_digital_lag6,v5_obras_neto_lag2,v5_vialidad_neto,v5_basura_neto,v5_delitos_neto_lag6,v5_basura_neto_lag6,v5_prevencion_neto_lag2,v5_prevencion_neto_lag5,v5_americo_neto_lag1,v5_basura_neto_lag5,v5_delitos_neto_lag4,v5_basura_neto_lag4,v5_vialidad_neto_lag4,v5_americo_neto,v5_delitos_neto_lag5,v5_americo_neto_lag5,v5_morena_neto_lag4,v5_basura_neto_lag3,sentimiento_medios_lag3,v5_delitos_neto,v5_morena_neto_lag1,v5_alumbrado_neto_lag2",1,se_mantiene,0.0,1.0,0.0
2025-12-15,0.303813076524669,0.0677012815654136,-0.23611179495925538,1,1,se_mantiene,se_mantiene,30,"v5_morena_neto,v5_corrupcion_neto,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_delitos_neto_lag1,v5_obras_neto_lag2,v5_obras_neto_lag5,v5_prevencion_neto,y_t_aceptacion_digital_lag6,sentimiento_medios,v5_basura_neto,v5_basura_neto_lag6,v5_prevencion_neto_lag2,v5_vialidad_neto,v5_delitos_neto_lag6,v5_prevencion_neto_lag5,v5_morena_neto_lag1,v5_americo_neto,v5_vialidad_neto_lag4,v5_delitos_neto_lag4,v5_basura_neto_lag5,v5_alumbrado_neto_lag1,v5_morena_neto_lag4,v5_basura_neto_lag4,sentimiento_medios_lag2,v5_basura_neto_lag3,v5_vialidad_neto_lag6,sentimiento_medios_lag6,v5_corrupcion_neto_lag3,v5_delitos_neto_lag5",1,se_mantiene,0.0,1.0,0.0
2025-12-22,0.0677012815654136,0.583621878201202,0.5159205966357885,2,1,sube,se_mantiene,30,"v5_obras_neto_lag3,v5_corrupcion_neto,v5_morena_neto,v5_prevencion_neto,v5_delitos_neto_lag1,sentimiento_medios_lag1,v5_basura_neto,y_t_aceptacion_digital_lag6,sentimiento_medios,v5_vialidad_neto,v5_prevencion_neto_lag5,v5_obras_neto_lag2,v5_morena_neto_lag1,v5_basura_neto_lag6,v5_obras_neto_lag5,v5_delitos_neto_lag6,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag1,v5_basura_neto_lag5,v5_delitos_neto_lag4,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_basura_neto_lag4,v5_alumbrado_neto_lag3,v5_vialidad_neto_lag4,v5_delitos_neto_lag5,v5_agua_neto,v5_morena_neto_lag2,sentimiento_medios_lag6,v5_morena_neto_lag4",1,se_mantiene,0.0,1.0,0.0
2025-12-29,0.583621878201202,0.108341978085893,-0.475279900115309,1,1,se_mantiene,se_mantiene,30,"v5_prevencion_neto,v5_delitos_neto_lag1,sentimiento_medios,sentimiento_medios_lag1,v5_corrupcion_neto,v5_morena_neto,v5_vialidad_neto,y_t_aceptacion_digital_lag6,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_obras_neto_lag3,v5_obras_neto_lag5,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_basura_neto,v5_americo_neto_lag3,v5_delitos_neto_lag4,v5_alumbrado_neto_lag2,v5_americo_neto_lag5,v5_basura_neto_lag5,v5_morena_neto_lag2,v5_agua_neto,v5_morena_neto_lag3,sentimiento_medios_lag2,v5_morena_neto_lag4,v5_vialidad_neto_lag2,v5_prevencion_neto_lag5,v5_alumbrado_neto,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag6","1,2","se_mantiene,sube",0.0,0.9905464017862537,0.009453598213746249
2026-01-05,0.108341978085893,0.0687870202028637,-0.039554957883029304,1,1,se_mantiene,se_mantiene,30,"v5_prevencion_neto,v5_delitos_neto_lag1,v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,sentimiento_medios,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag6,v5_vialidad_neto,v5_americo_neto_lag4,v5_basura_neto,v5_obras_neto_lag3,v5_alumbrado_neto_lag2,v5_basura_neto_lag5,v5_delitos_neto_lag4,v5_basura_neto_lag6,v5_morena_neto_lag3,v5_prevencion_neto_lag1,v5_agua_neto,v5_americo_neto_lag5,v5_delitos_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag4,v5_obras_neto_lag2,v5_alumbrado_neto,sentimiento_medios_lag2,sentimiento_medios_lag6,v5_alumbrado_neto_lag5,y_t_aceptacion_digital_lag2,y_t_aceptacion_digital_lag5","1,2","se_mantiene,sube",0.0,0.9781284303471878,0.021871569652812235
2026-01-12,0.0687870202028637,0.245426229585526,0.1766392093826623,1,1,se_mantiene,se_mantiene,30,"v5_prevencion_neto,v5_delitos_neto_lag1,v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,sentimiento_medios,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag6,v5_vialidad_neto,v5_americo_neto_lag4,v5_basura_neto,v5_obras_neto_lag3,v5_alumbrado_neto_lag2,v5_basura_neto_lag5,v5_delitos_neto_lag4,v5_morena_neto_lag3,v5_basura_neto_lag6,v5_agua_neto,v5_prevencion_neto_lag1,v5_delitos_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag4,v5_obras_neto_lag2,v5_americo_neto_lag5,sentimiento_medios_lag2,v5_alumbrado_neto,sentimiento_medios_lag6,y_t_aceptacion_digital_lag2,v5_corrupcion_neto_lag3,v5_alumbrado_neto_lag5","1,2","se_mantiene,sube",0.0,0.9894602242089094,0.010539775791090512
2026-01-19,0.245426229585526,0.320565191490885,0.07513896190535901,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto_lag1,v5_prevencion_neto,sentimiento_medios_lag1,v5_corrupcion_neto,v5_morena_neto,sentimiento_medios,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag6,v5_vialidad_neto,v5_obras_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag2,v5_basura_neto_lag5,v5_morena_neto_lag3,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_americo_neto_lag4,v5_prevencion_neto_lag1,v5_prevencion_neto_lag5,v5_obras_neto_lag2,v5_delitos_neto_lag4,v5_americo_neto_lag5,v5_agua_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag6,v5_alumbrado_neto,sentimiento_medios_lag2,v5_corrupcion_neto_lag3,v5_alumbrado_neto_lag4,v5_alumbrado_neto_lag5","1,2","se_mantiene,sube",0.0,0.9828485793757024,0.017151420624297604
2026-01-26,0.320565191490885,0.170007405822799,-0.15055778566808603,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto_lag1,v5_prevencion_neto,sentimiento_medios_lag1,v5_corrupcion_neto,sentimiento_medios,v5_morena_neto,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag6,v5_vialidad_neto,v5_basura_neto,v5_obras_neto_lag3,v5_alumbrado_neto_lag2,v5_morena_neto_lag3,v5_basura_neto_lag5,v5_basura_neto_lag6,v5_prevencion_neto_lag1,v5_delitos_neto_lag6,v5_delitos_neto_lag4,v5_americo_neto_lag4,v5_americo_neto_lag5,v5_obras_neto_lag2,v5_prevencion_neto_lag5,sentimiento_medios_lag3,v5_agua_neto,v5_alumbrado_neto,v5_corrupcion_neto_lag3,v5_alumbrado_neto_lag6,v5_alumbrado_neto_lag4,v5_basura_neto_lag3,sentimiento_medios_lag2","1,2","se_mantiene,sube",0.0,0.9939215645680339,0.006078435431966075
2026-02-02,0.170007405822799,-0.0198367240853288,-0.1898441299081278,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto_lag1,v5_prevencion_neto,v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,sentimiento_medios,y_t_aceptacion_digital_lag6,v5_alumbrado_neto_lag1,v5_basura_neto,v5_vialidad_neto,v5_obras_neto_lag3,v5_morena_neto_lag3,v5_basura_neto_lag5,v5_alumbrado_neto_lag2,v5_americo_neto_lag4,v5_obras_neto_lag2,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_alumbrado_neto,v5_agua_neto,v5_americo_neto_lag5,v5_delitos_neto_lag4,v5_corrupcion_neto_lag3,sentimiento_medios_lag2,sentimiento_medios_lag3,v5_alumbrado_neto_lag4,v5_prevencion_neto_lag1,v5_americo_neto_lag3,v5_basura_neto_lag3,y_t_aceptacion_digital_lag5","1,2","se_mantiene,sube",0.0,0.9936706149997943,0.0063293850002057355
2026-02-09,-0.0198367240853288,0.0960196886446368,0.1158564127299656,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto_lag1,v5_prevencion_neto,sentimiento_medios_lag1,v5_corrupcion_neto,sentimiento_medios,v5_morena_neto,y_t_aceptacion_digital_lag6,v5_alumbrado_neto_lag1,v5_vialidad_neto,v5_basura_neto,v5_basura_neto_lag5,v5_obras_neto_lag3,v5_alumbrado_neto_lag2,v5_morena_neto_lag3,v5_delitos_neto_lag6,v5_americo_neto_lag4,v5_agua_neto,v5_delitos_neto_lag4,v5_alumbrado_neto,v5_alumbrado_neto_lag6,sentimiento_medios_lag2,v5_basura_neto_lag6,v5_americo_neto_lag3,v5_vialidad_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag3,sentimiento_medios_lag3,v5_vialidad_neto_lag4,v5_morena_neto_lag2","1,2","se_mantiene,sube",0.0,0.8849969844566191,0.11500301554338085
2026-02-16,0.0960196886446368,0.27725068164164,0.18123099299700324,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto_lag1,v5_prevencion_neto,sentimiento_medios_lag1,v5_corrupcion_neto,sentimiento_medios,v5_morena_neto,v5_alumbrado_neto_lag1,v5_basura_neto,v5_vialidad_neto,v5_basura_neto_lag5,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3,v5_alumbrado_neto_lag2,v5_americo_neto_lag4,v5_obras_neto_lag3,v5_delitos_neto_lag4,v5_agua_neto,v5_americo_neto_lag3,v5_alumbrado_neto,v5_delitos_neto_lag6,v5_basura_neto_lag6,v5_alumbrado_neto_lag6,v5_alumbrado_neto_lag4,sentimiento_medios_lag2,v5_vialidad_neto_lag6,v5_prevencion_neto_lag5,v5_obras_neto_lag2,v5_corrupcion_neto_lag3,sentimiento_medios_lag3,v5_vialidad_neto_lag4","1,2","se_mantiene,sube",0.0,0.9015081044456325,0.0984918955543675
2026-02-23,0.27725068164164,0.210058588277401,-0.06719209336423901,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto_lag1,v5_prevencion_neto,sentimiento_medios_lag1,sentimiento_medios,v5_corrupcion_neto,v5_morena_neto,v5_alumbrado_neto_lag1,v5_vialidad_neto,v5_morena_neto_lag3,v5_basura_neto,y_t_aceptacion_digital_lag6,v5_basura_neto_lag5,v5_americo_neto_lag3,v5_alumbrado_neto_lag2,v5_delitos_neto_lag6,v5_basura_neto_lag6,v5_obras_neto_lag2,v5_alumbrado_neto,v5_agua_neto,v5_delitos_neto_lag4,v5_vialidad_neto_lag6,v5_obras_neto_lag3,sentimiento_medios_lag2,v5_alumbrado_neto_lag4,v5_alumbrado_neto_lag6,sentimiento_medios_lag3,v5_corrupcion_neto_lag3,v5_basura_neto_lag3,v5_americo_neto_lag4,v5_prevencion_neto_lag5","1,2","se_mantiene,sube",0.0,0.9564053354795076,0.043594664520492404
